idEstablecimiento|nombre_esta|direccion|refen_direccion|telefono_principal|telefono_secun|email|paginaWeb|estimacion|horarios|id
39413|RUGULA PIZZA GARDEN|REINA VICTORIA lt 1761 Y LA NIÑA|JUNTO A EMPANDAS CAMPOVIEJO|978910419|984767891|ymandrasanchez@gmail.com||143|Lunes a domingo 24 horas|61622
39414|RICO RICO|JOSÉ CALAMA E7-49 Y DIEGO DE ALMAGRO|DIAGONAL A LAS OFICINAS DE POLICÍA|990886270|990886270|mayraracely@gmail.com||203|Lunes a domingo 24 horas|61623
39415|QUE SABOR DANIEL|FLORES N5-94 y MEJIA|A UNA CUADRA DEL CENTRO COMERCIAL MONTUFAR|961668946|961668946|danisegovia.2019@gmail.com||175|Lunes a Domingo 24 horas|61624
39416|BEERVANA|REINA VICTORIA N24-150 y FOCH|REINA VICTORIA N24-150 Y FOCH MARISCAL|999790816|999790816|farshid.vakili@gmail.com||225|Lunes a domingo 24 horas|61625
39417|RESTAURANTE DE TEHRAN|AV. AMAZONAS N23-78 e IGNACIO DE VEINTIMILLA|DIAGONAL A PIZZERIA EL HORNERO|998198990|998198990|sara.farsiann@gmail.com||226|Lunes a domingo 24 horas|61626
39418|ZAM ZAM SHAWARMA|VERSALLES N21-329 y JERónIMO CARRIóN|A UNA CUADRA DE MERCADO SANTA CLARA|964078638|963988381|saberhaidari50@gmail.com||218|Lunes a viernes de 08:00 a 18:00|61627
39419|TAME EP|AV SAN LUIS C.C SAN LUIS||3966300||jjfalconi@tame.com.ec||200|Lunes a viernes 06:00 a 20:00|61628
39420|9 DE octubre|Av. 9 de Octubre N24-171 Av. Cristobal Colon||22552424|22552424|hotelnuevedeoctubre@gmail.com|www.hotel9deoctubre.com|231|Lunes a sabado de 08:00 a22:00|61629
39421|THE TESALIA SPRINGS COMPANY|AV. RICARDO FERNANDEZ SALVADOR S/N||2315616||||248|Lunes a domingo 24 horas|61630
39422|ECUADORIAN TOURS|BOYACA #814 Y JUNIN, BLOQUE 2, CASA ROSADA, OFICINA PB||2326670||rcclecuador@hotmail.com|www.ecuadoriantour.com|175|Lunes a domingo 24 horas|61631
39423|BRASAS ARGENTINAS|Naciones Unidas S/N y Av. 6 de Diciembre.|C.C. QUICENTRO SHOPPING|23824030|984171148|uio.info@goddardcatering.com|www.brasasargentinas.com|245|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|61632
39424|HARINA MÁGICA|av 6 de diciembre N24-417 y Luis cordero|PLANTA BAJA DEL EDIFICIO NOVUS|983355432|987127203|moises.becerra@gcggroup.com||169|Lunes a viernes de 08:00 a 18:00|61633
39425|SAVOY INN|Yasuni N44-164 ISLA RABIDA|DIAGONAL A LA IGLESIA DR. CARMELO|22460620|22466315|hsavoyinn@gmail.com|www.hotelsavoyinnquito.com|128|Lunes a sabado de 08:00 a22:00|61634
39426|METROPOLITAN TOURING C.A.|EBANOS 416 CIRCUNVALACION SUR|DIAGONAL AL JARDIN DE INFANTES RINCONCITO.|42383100|999644047|veronica.davila@mtagencia.com|www.metropolitantouring.com.ec|219|Lunes a sabado de 08:00 a22:00|61635
39427|METROPOLITAN TOURING|CDLA. KENNEDY NORTE, EDIF. WORLD TRADE CENTER, BLOQUE A, PISO 7 OFICINA 7||2630900||||220|Lunes a domingo 24 horas|61636
39428|METROPOLITAN TOURING|CDLA. ATARAZANA CALLE 11 A N.E.Y AV. PRIMERA NE (FENTE A CARTIMEX)||2320300||kmoyano@metropolitantouring.com||198|Lunes a sabado de 08:00 a22:00|61637
39429|METROPOLITAN TOURING|KENNEDY NORTE, AV. FRANCISCO DE ORELLANA, EDIF. WORLD TRADE CENTER, BLOQUE A, P.B., LOCAL 7||2630900||ncabrera@mtagencia.com|www.metropolitan-touring.com|210|Lunes a Domingo 24 horas|61638
39430|METROPOLITAN TOURING|De LAS BUGAnVILLAS N45-129 Y De las higueras|EDIFICIO TECNISEGUROS|23922164|990472400|ali.vinueza@mtagencia.com||149|Lunes a sabado de 08:00 a22:00|61639
39431|METROPOLITAN TOURING C.A.|Av. Amazonas 239 y Washington|EDIFICIO: 1. PISO: PB. SECTOR: FRENTE AL CC ESPIRAL|22988200|992719961|paulina.barba@mtagencia.com||111|Lunes a sabado de 08:00 a22:00|61640
39432|METROPOLITAN TOURING|Av. 6 De Diciembre S/N y GERMÁN ALEMán|EDIFICIO: 1. PISO: PB. SECTOR: ESTADIO OLIMPICO|998101717|998101078|ali.vinueza@mtagencia.com|www.metropolitantouring.com.ec|223|Lunes a sabado de 08:00 a22:00|61641
39433|METROPOLITAN TOURING|Av. El Parque S/N y Alfonso de Torres|EDIFICIO: 1. PISO: PB. SECTOR: CENTRO COMERCIAL EL BOSQUE|22270066|992719961|paulina.barba@mtagencia.com||125|Lunes a sabado de 08:00 a22:00|61642
39434|METROPOLITAN TOURING C.A.|SANTA MARÍA E7-35 Y DIEGO DE ALMAGRO|A UNA CUADRA DEL BANCO DE GUAYAQUIL|22988200|22500041|paulina.barba@mtagencia.com|www.metropolitantouring.com.ec|192|Lunes a sabado de 08:00 a22:00|61643
39435|TURISMUNDIAL|Av. Rio Amazonas N22-59 y Presidente Wilson|DIAGONAL AL BANCO DEL PACIFICO|22506050|22506050|rcalvache@hotmail.com|www.turismundial.com|217|Lunes a domingo 24 horas|61644
39436|HILTON COLÓN QUITO|Av. RÍo Amazonas N19-14 y Av. Patria|FRENTE AL PARQUE EL EJIDO|0|23828333|rafael.teran@hiltoncolon.com|www.quito.hilton.com|159|Lunes a sabado de 08:00 a22:00|61645
39437|HELADOS CORFU No. 6|AV. GENERAL RUMIÑAHUI S/N E ISLA SANTA CLARA, (CENTRO COMERICAL SAN LUIS SHOPPING)||2090063||||237|Lunes a sabado de 08:00 a22:00|61646
39438|CYRANO|AV. REPUBLICA S/N Y AV. AMAZONAS||2980048||iflores@corfultda.com||107|Lunes a Domingo 24 horas|61647
39439|CYRANO|AV. DE LOS SHYRIS 113 Y NACIONES UNIDAS||2446440||iflores@corfultda.com||135|Lunes a domingo 24 horas|61648
39440|CYRANO|AV. MARISCAL SUCRE S/N Y JHON F. KENNEDY||2243507||||125|Lunes a sabado de 08:00 a22:00|61649
39441|CORFU|AV. DE LOS SHYRIS 113 Y AV. NACIONES UNIDAS ( C.C. QUICENTRO NORTE)||2250314||iflores@corfulda.com||182|Lunes a Domingo 24 horas|61650
39442|CYRANO|Av De Los Granados E4-748 y Shuaras||2241715||iflores@corfultda.com||191|Lunes a Domingo 24 horas|61651
39443|CORFU|Portugal E9-59 y AV. DE LOS Shyris|EDIFICIO CYRANO|22463308|984814201|iflores@corfultda.com|www.corfuecuador.com|131|Lunes a sabado de 08:00 a22:00|61652
39444|CYRANO & CORFU|Av. Gonzalez Suarez N31-146 y Gonnessiat||22463307|984814201|contacto@cyrano.com.ec||151|Lunes a domingo 24 horas|61653
39445|CORFU|av. pampite S/N y chimborazo|FRENTE AL RESERVORIO DE AGUA POTABLE|22892143|22892143|iflores@corfultda.com||115|Lunes a sabado de 08:00 a22:00|61654
39446|CYRANO CORFU|Av. Brasil N41-12 y bouguer|A TRES CUADRAS AL NORTE DEL CANAL 4|22452612|999895100|iflores@cyrano.com.ec|www.cyrano.com.ec|130|Lunes a Domingo 24 horas|61655
39447|CYRANO CORFU|Av. De los Shyris 113 y Av. Naciones Unidas (C.C. QUICENTRO SHOPPING)|CENTRO COMERCIAL QUICENTRO SHOPPING|22446440|22250314|iflores@cyrano.com.ec|www.corfuecuador.com|221|Lunes a viernes de 9:00 a 15:00, Lunes a viernes de 16:00 a 22:00|61656
39448|CYRANO & CORFU|Av. 6 de Diciembre N34-194 e Irlanda|DOS CUADRAS ESTADIO ATAHUALPA|22241996|984814201|iflores@corfultda.com||202|Lunes a sabado de 08:00 a22:00|61657
39449|CYRANO & CORFU|Eugenio Espejo 2410 y Rincón del Valle||23957604|23957604|iflores@corfultda.com||146|Lunes a domingo 24 horas|61658
39450|CYRANO|GRANADOS S/N y VÍA NAYÓN|UDLA PARK|24518800|24518800|iflores@corfultda.com||130|Lunes a sabado de 08:00 a22:00|61659
39451|AVIANCA|AV FRANCISCO DE ORELLANA EDIF. HOTEL HILTON COLON GALERIA COLON||2287014||aaveiga@avianca.com.ec||225|Lunes a sabado de 08:00 a22:00|61660
39452|AVIANCA|AV. DE LAS AMERICAS S/N Y AV. ISIDRO AYORA, AEROPUERTO JOSE JOAQUIN DE OLMEDO, PLANTA ALTA, OFC. S1-24||2169148||wilmer.zambrano@aviancataca.com||194|Lunes a sabado de 08:00 a22:00|61661
39453|AIR FRANCE|AV. 12 DE OCTUBRE N26-97 y ABRAHAM LINCOLN|FRENTE AL CLUB DE LA UNION|22527100|984064165|pleon@aconts.com.ec||240|Lunes a sabado de 08:00 a22:00|61662
39454|LACSA|PICHINCHA 406 Y LUQUE. EDIF. BANCO PARK, OF. 4-5||2516507||||122|Lunes a sabado de 08:00 a22:00|61663
39455|LUFTHANSA|Av. Rio Amazonas N47-205 y Palora||23970300|0|lcadena@transoceanica.com.ec||129|Lunes a sabado de 08:00 a22:00|61664
39456|METROPROMOCIONES|Checoslovaquia 640 y Suiza|DIAGONAL A LA CLÍNICA SANTA LUCÍA- LA CAROLINA|22252592|22243439|gsalmor@salmor.com.ec|www.salmor.com.ec|161|Lunes a domingo 24 horas|61665
39457|MERCED LA|Termas Via Al Tingo||22385070|22385070|termasdelamerced@gmail.com||130|Lunes a domingo 24 horas|61666
39458|EL PATIO ANDALUZ|García Moreno N6-52 y Olmedo|JUNTO A MI COMISARIATO|22280830|992594272|fchicaiza@hotelpatioandaluz.com|www.cialcotel.com|119|Lunes a sabado de 08:00 a22:00|61667
39459|FOOD LEE|CALLE ISLA ESPAÑOLA S/N E ILALO||||||143|Lunes a domingo 24 horas|61668
39460|CONTACTOUR|Los Shyris N37-313 y El Telégrafo|JUNTO A LA CASA DEL PINTOR|22263820|992077714|gerencia@contactour.com|www.contactour.com|178|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|61669
39461|CONDOR TOURS|LUIS CORDERO E10-55 y 12 de Octubre|DIAGONAL AL SWISSOTEL|22230967|22230967|condortours1@iclaro.com.ec|www.galapagoscondortours.com|206|Lunes a sabado de 08:00 a22:00|61670
39462|AMARANTA|General Leonidas Plaza Gutierrez N20-32 Jorge Washington|ATRAS DE LA FISCALIA GENERAL|22543619|999734467|martitavasconez@hotmail.com|www.aparthotelamaranta.com|155|Lunes a Domingo 24 horas|61671
39463|TURISA QUITO S.A.|Av. Río Amazonas N24-122 y Mariscal Foch|A UNA CUADRA DEL BANCO PICHINCHA|22552364|22552364|info@turisa.com.ec|www.turisaquito.com|191|Lunes a sabado de 08:00 a22:00|61672
39464|COLTUR|Av. Atahualpa E1-131 y Av. República|FRENTE A LA CASA DEL FUTBOLISTA CMDTE CARLOS CUVI|23959970|22447631|tourscoltur@outlook.com|www.coltur.com.ec|211|Lunes a domingo 24 horas|61673
39465|CASINO ZARACAY|AV QUITO KM 1 1 /2 S/N LOS NARAJANOS||22750316|980070070|hotelzaracay@hotmail.com|www.hotelzaracay.com|236|Lunes a sabado de 08:00 a22:00|61674
39466|HOSTERÍA RUMIPAMBA DE LAS ROSAS|AV. NORTE 35-01 ELOY YEROVÍ|HOSTERÍA RUMIPAMBA DE LAS ROSAS|32726128|988484160|info@rumipamba.com|www.rumipamba.com|116|Lunes a sabado de 08:00 a22:00|61675
39467|ISLAS GALÁPAGOS TURISMO Y VAPORES|NACIONES UNIDAS E2-30 Y NUÑEZ DE VELA|EDIFICIO METROPOLITAN PISO 14 OFICINA 1404FRENTE AL CLUB DE LEONES|23809680|23809681|jguerrerocaceres@celebrity.com|www.celebretycruises.com|184|Lunes a viernes de 08:00 a 18:00|61676
39468|CELEBRITY FLORA|C. ISABELA #356 Y ROBERTO SCHIESS||||haguirre@celebrity.com||134|Lunes a Viernes 08h30 a 17h30|61677
39469|CAFETERÍA FRANCESA CIA. LTDA.|Ramón Roca E4-49 y Av. Rio Amazonas||22523234|999479679|jorgegustavorosero@hotmail.com||153|Lunes a viernes de 08:00 a 18:00|61678
39470|RUTAS DE AMERICA|GARZOTA TRES, MZ. 84, VILLA 1. OF. PB||2238673||||116|Lunes a Domingo 24 horas|61679
39471|ICELANDIC DEL ECUADOR|Alpallana 1822 Av. Diego de Almagro||22561820|22561820|mwiese@icelandic.com.ec|www.icelandic.com.ec|165|Lunes a sabado de 08:00 a22:00|61680
39472|CALEÑA LA|KM. 21 VIA A LA COSTA||2738105||||116|Lunes a sabado de 08:00 a22:00|61681
39473|CORPVIAJES|MK 6.5 VIA A SAMBORONDON SN C.C. PLAZA LAGOS TOWN CENTER II, EDIF. MIRADOR ESTE, PISO 1, OF. 1-6|MK 6.5 VIA A SAMBORONDON, C.C. PLAZA LAGOS TOWN CENTER II, EDIF. MIRADOR ESTE, PISO 1, OF. 1-6|'|987908060|santiago.vasquez@mymtravel.com|'|239|Lunes a sabado de 08:00 a22:00|61682
39474|CORPVIAJES HRG|AV. 9 DE OCTUBRE 109 Y MALECON 2000, OF. 7.||2311800||||222|Lunes a sabado de 08:00 a22:00|61683
39475|CORPVIAJES|Yanez Pinzón N26-243 y Av. Orellana|ED PINZON PISO 3 OF 3|22262107|994043246|judith.urbano@mymtravel.com|www.carlsonwagonlit.com.ec|183|Lunes a domingo 24 horas|61684
39476|NUEVO MIRAVALLE|VIA A QUITO KM. 7||3770090||||229|Lunes a Domingo 24 horas|61685
39477|MERCURE HOTEL ALAMEDA QUITO|Roca E4-122 y Av. Amazonas|FRENTE A LA SUPERINTENDENCIA DE COMPAÑIAS|22994019|22994000|gerencia@mercurequito.com.ec|www.mercurequito.com.ec|133|Lunes a sabado de 08:00 a22:00|61686
39478|LAGUARDIA|antonio arias S/N y arcesio duque||22390095|984697915|info@eventoslaguardia.com||147|Lunes a Domingo 24 horas|61687
39479|ZUMAG|Nueva Orleans E1-21 Y Av. Diez de Agosto|DIAGONAL AL HOTEL SANTA MARÍA|22552400|998230785|recepcion@hotelzumag.com|www.hotelzumag.com|167|Lunes a Viernes 08h30 a 17h00|61688
39480|QUITO POLO CLUB S.A.|MANUEL BURBANO S/N y s/N|FRENTE A LA ESTANCIA|22393083|985360807|xime_jurado@hotmail.com|www.quitopoloclub.com.ec|118|Lunes a sabado de 08:00 a22:00|61689
39481|QUITO POLO CLUB S.A|MANUEL BUrBANO s/N y S/N|FRENTE A LA ESTANCIA|22391649|22391649|poloclubquito@gmail.com|www.quitopoloclub.com.ec|158|Lunes a domingo 24 horas|61690
39482|CINCO CONTINENTES|De Los Cerezos S/N y Galo Plaza Lasso|DENTRO DE LA BODEGA DE MARATHON|22483914|999429266|fholguin@agencia5continentes.com||192|Lunes a Domingo 24 horas|61691
39483|PIZZERIA EL HORNERO NO 1|Av. Federico Gonzales Suarez N32-62 Jacinto Bejarano||22230378|998617137|gnaranjo@elhornero.com.ec|www.pizzeriaelhornero.com|212|Lunes a sabado de 08:00 a22:00|61692
39484|EL BRASERO|Av. Colón E4-186 y MARISCAL FOCH|AL LADO DE DHL|22547491|22503827|braseroquito@gmail.com|www.elbraseroecuador.com|160|Lunes a Domingo 24 horas|61693
39485|VIAJES WANG|Hungria N32-10 y Av. Mariana de Jesus||22922723|999903180|info@viajeswang.com||117|Lunes a Domingo 24 horas|61694
39486|PIC NIC|PANAM. SUR KM.24||2317095||||226|Lunes a Domingo 24 horas|61695
39487|NACTUR|Rábida N25-47 Colón Edif. Suites la rábida, PB.||22579659|0|armendariz.liquidaciones@gmail.com||108|Lunes a sabado de 08:00 a22:00|61696
39488|HOTEL REPÚBLICA|Av. De la RepÚblica E2-137 Y Azuay||22431445|22267280|gerencia@hotelrepublica.com||250|Lunes a Domingo 24 horas|61697
39489|REAL AUDIENCIA|Simon Bolivar OE3-18 Y Guayaquil||22950590|22952711|hotel@realaudiencia.com|www.realaudiencia.com|117|Lunes a sabado de 08:00 a22:00|61698
39490|DINASTIA|Manuel Burbano S/N Y Joaquin Sanchez|PARQUE CENTRAL DE PUEMBO|22391723|999919598|sambita_monic@hotmail.com|www.hoteldinastia.com|186|Lunes a domingo 24 horas|61699
39491|CHE LUIS N. 12|AV QUITO S/N RIO YAMBOYA|FRENTE A LA GASOLINERA COROMOTO|2502019|987453236|asiscontabilidad@chefarina.com||168|Lunes a Domingo 24 horas|61700
39492|CHE FARINA N.- 12|AV QUITO S/N RIO YAMBOYA|FRENTE A GASOLINERA COROMOTO|2502019|987654321|asiscontabilidad@chefarina.com|www.chfarina.com|151|Lunes a sabado de 08:00 a22:00|61701
39493|CHE FARINA N.- 16|AV QUITO S/N ABRAHAN CALAZACON|CENTRO COMERCIAL SANTO DOMINGO SHOPING|2502019|987654321|asiscontabilidad@chefarina.com|www.chfarina.com|190|Lunes a sabado de 08:00 a22:00|61702
39494|CH-FARINA|C.C. PASEOSHOPPING, AVDA. 4 DE NOVIEMBRE||52922935||manta@chfarina.com|www.mantaexp.com|218|Lunes a sabado de 08:00 a22:00|61703
39495|CH FARINA BABAHOYO|VIA BABAHOYO - GUAYAQUIL S/N C.C. EL PASEO||52789034||||193|Lunes a sabado de 08:00 a22:00|61704
39496|CH FARINA|VÍA GENERAL VILLAMIL, C.C. PASEO SHOPPING PLAYAS, LOCAL 37||42769099||||195|Lunes a sabado de 08:00 a22:00|61705
39497|CH FARINA|AV. VICENTE PIEDRAHÍTA S/N C.C. PASEO SHOPPING DAULE, LOCAL NC-5||42819032||daulechfarina@hotmail.com||219|Lunes a sabado de 08:00 a22:00|61706
39498|CH FARINA|PASEO SHOPING PORTOVIEJO||2931985||portoviejo@chefarina.com||172|Lunes a Domingo 24 horas|61707
39499|CH FARINA No 6|AV. GENERAL ENRIQUEZ Y AV. ILALO||2862382||||214|Lunes a viernes 06:00 a 20:00|61708
39500|CH FARINA|C.C. MALL DEL PACIFICO||3702672||administracion@chfarina.com||218|Lunes a sabado de 08:00 a22:00|61709
39501|CH FARINA|VIA QUEVEDO - BUENA FE S/N C.C. PASEO SHOPPING||2750543||||243|Lunes a viernes 06:00 a 20:00|61710
39502|CH FARINA|AV. ORILLAS DEL ZAMORA Y GUAYAQUIL||2581819||loja@chefarina.com||180|Lunes a sabado de 08:00 a22:00|61711
39503|CH FARINA|CDLA. EL CÓNDOR, AV. FRANCISCO DE ORELLANA S/N Y AV. GUILLERMO PAREJA ROLANDO, C.C. RIOCENTRO NORTE, PISO 1, LOCAL C-1||3705580||||123|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|61712
39504|CH FARINA NO 11|AV.10 DE AGOSTO N54-34 Y DE LOS PINOS||2414371||kennedy@chfarina.com|www.chfarina.com|144|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|61713
39505|CH FARINA|AVENIDA MARIANO ACOSTA 2147 VICTOR GOMEZ JURADO|CENTRO COMERCIAL LA PLAZA SHOPING CENTER|62630630|62631444|ibarra@chfarina.com||185|Lunes a sabado de 08:00 a22:00|61714
39506|CH FARINA NO 1|Av. Rio Amazonas N37-56 y Av. Naciones Unidas|CENTRO COMERCIAL CCI|22444444|987079252|nnuu@chfarina.com|www.chfarina.com.ec|152|Lunes a viernes 06:00 a 20:00|61715
39507|CH FARINA|Carrión 619 y Juan LeÓn Mera|FRENTE A GALÁPAGOS GALERÍA|22558140|22502019|carrion@chfarina.com administracion@chfarina.com|www.chfarina.com.ec|223|Lunes a Viernes 08h30 a 17h00|61716
39508|CH FARINA|alonso torres s/n y Av. Edmundo Carvajal (CC EL BOSQUE)|ADENTRO DEL CENTRO COMERCIAL EL BOSQUE|22767564|22467564|administracion@chfarina.com|www.chfarina.com.ec|223|Lunes a Viernes 08h30 a 17h00|61717
39509|CH FARINA|Av. Rodrigo de Chávez OE2-291 y Galte|FRENTE A MI COMISARIATO|22502019|997361966|administracion@chfarina.com|www.chfarina.com.ec|248|Lunes a Viernes 08h30 a 17h30|61718
39510|CH FARINA|Calle A S/N Y Calle B|URBANIZACIÓN EL CONDADO|22492749|999003413|condado@chfarina.com|www.chfarina.com.ec|228|Lunes a Viernes 08h30 a 17h30|61719
39511|CH FARINA|Av. Pedro Vicente Maldonado S/N y Manuel CarriÓn (CC EL RECREO)|DENTRO DEL CENTRO COMERCIAL EL RECREO|22649293|997361966|administracion@chfarina.com|www.chfarina.com.ec|172|Lunes a Viernes 08h30 a 17h30|61720
39512|CH FARINA|Av. Mariscal Sucre S/N Y jhon F. Kennedy (C.C. CONDADO SHOPPING)|DENTRO DEL C.C. CONDADO SHOPPING, PATIO DE COMIDAS|22491251|23802025|administracion@chfarina.com|www.chfarina.com.ec|171|Lunes a domingo 24 horas|61721
39513|CH FARINA|Av.Quitumbe S/N y Av. Rafael Morán Valverde (c.c. QUICENTRO SUR)|P1 LOCAL 198|24000292|997361966|asiscontabilidad@chfarina.com||136|Lunes a Viernes 08h30 a 17h30|61722
39514|CH FARINA|Capitán Giovanny Calles, calle inter 6 y Duchicela|JUNTO A SUPERMERCADO SANTA MARIA|22502019|26038396|asiscontabilidad@chfarina.com|www.chfarina.com.ec|166|Lunes a Viernes 08h30 a 17h30|61723
39515|CH FARINA|av. simón bolivar S/N Y geovanny calles LASCANO (c.c. portal shopping)|PORTAL SHOPPING|984255886|984255886|carapungo@chfarina.com||227|Lunes a viernes 06:00 a 20:00|61724
39516|CH FARINA|AV. RíO AMAZONAS N40-90 y GASPAR DE VILLAROEL|FRENTE A CNT|5,93989E+11|5,93993E+11|nnuuglobo@chfarina.com||105|Lunes a domingo 24 horas|61725
39517|DINVIAJES|Av. Federico Gonzales Suarez N27-317 y San Ignacio||22505523|22505525|dinviajes@dinviajes.com|www.dinviajes.com|108|Lunes a viernes de 08:00 a 18:00|61726
39518|DEL PARQUE|PRINCIPAL S/N VIA MACHALILLA KM. 5|JUNTO A LA CIUDADELA LOS CIRIALES|52589137|984121180|mmolinae@pichincha.com|www.hosteriadelparque.com|176|lunes a sabado 09:00 - 17:00|61727
39519|PROVITUR|Av. Federico Gonzales Suarez N27-317 San Ignacio|EDIF. DELTA PLANTA BAJA|22505571|22505571|ventas@provitur.net|www.provitur.net|128|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|61728
39520|COMISERSA|Guayaquil 01 - 08 Rocafuerte|A 3 cuadras del parque Montalvo, tomando la calle Bolivar, diagonal a la Universidad Indoamerica&nbsp|987083781|32421791|contadorgeneral@comisersa.com|www.comisersa.com|105|Lunes a viernes 06:00 a 20:00|61729
39521|HOTEL PRESIDENTE|GRAN COLOMBIA 6-59 HERMANO MIGUEL|Estamos ubicados a 2 cuadras del Parque Calderon, Iglesia de la Catedral principal atractivo de la ciudad. Junto al edificio del IESS|998435158|72831066|gerencia@hotelpresidente.com.ec|www.hotelpresidente.com.ec|129|Lunes a sabado de 08:00 a22:00|61730
39522|9D HOTEL|AV. 6 DE DICIEMBRE N26-112 Y San IGNACIO|DIAGONAL AL MULTICENTRO|2522143|2522143|gerencia@9dhotelquito.com||207|Lunes a viernes 06:00 a 20:00|61731
39523|ROLF WITTMER TURISMO GALAPAGOS|Mariscal Foch E7-81 y Av. Diego de Almagro||22507282|22526938|enrique@rwittmer.com|www.rwittmer.com|179|Lunes a Viernes 08h30 a 17h30|61732
39524|TIP TOP IV|PUERTO AYORA||526502||rwittmer@tiptop.com.ec|www.rwittmer.com|100|Lunes a sabado de 08:00 a22:00|61733
39525|INCA IMPERIAL|BogotÁ OE2-27 y Juan de Salinas|TRAS DE LA CAJA DEL SEGURO EL EJIDO|22520519|22520519|contabilidadincaimperial@hotmail.com|www.hotelincaimperial.com|170|Lunes a viernes de 08:00 a 18:00|61734
39526|SWISSOTEL QUITO|Av. 12 de Octubre 18-20 y Luis Cordero||22567600|22567600|jperez@swissuio.com|www.swissotel.com|114|Lunes a sabado de 08:00 a22:00|61735
39527|PLAZA GRANDE|Garcia Moreno N5-16 y Chile|FRENTE A LA PLAZA GRANDE|22510777|22510777|jutreras@plazagrandequito.com|www.plazagrandquito.com|106|Lunes a Viernes 08h30 a 17h00|61736
39528|KLEINTOURS|Catalina Aldaz N34-41 y Av. Eloy Alfaro|DOS CUADRAS DEL CNE|22226700|999713356|marmorenop7@hotmail.com|www.kleintours.com.ec|173|Lunes a domingo 24 horas|61737
39529|CORAL II|Base Pto. Ayora||2526327||ECUADOR@KLEINTOURS.COM|www.galapagosecuador.com|125|Lunes a viernes de 08:00 a 18:00|61738
39530|CORAL I|Base Pto. Ayora||2526327||ECUADOR@KLEINTOURS.COM.EC|www.galapagosecuador.com|184|Lunes a viernes de 08:00 a 18:00|61739
39531|GRANTURISMO|El Jardin E10-06 y Av. 6 De Diciembre|FRENTE AL MEGAMAXI|23333543|23333545|silvia@agenciagranturismo.com|www.agenciagranturismo.com|141|Lunes a viernes de 08:00 a 18:00|61740
39532|AGENTUR|AV. AMAZONAS N31-62 y MORENO BELLIDO|FRENTE A PETROCOMERCIAL|22505244|997884337|rrhh@polimundo.com.ec||233|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|61741
39533|PIZZA HUT|9 DE OCTUBRE 2108 Y CARCHI||42294234||scastro@pizzahut.com.ec|www.pizzahut.com.ec|227|Lunes a sabado de 08:00 a22:00|61742
39534|PIZZA HUT NO 4|VIA INTEROCEANICA S/N Y SIENA . EDIFICIO HALCON||2890034||||194|Lunes a Viernes 08h30 a 17h00|61743
39535|PIZZA HUT|Panamericana Norte S/N y Alfonso Moncayo||3477688||dlegal@pizzahut.com.ec|www.pizzahut.com.ec|224|Lunes a sabado de 08:00 a22:00|61744
39536|PIZZA HUT (MICHELENA)|MICHELENA S11-127 GONZALO CABEZAS||3101646||||134|Lunes a viernes 06:00 a 20:00|61745
39537|PIZZA HUT NO 12|LA PRENSA N62-38 Y NAZARETH||2596996||sodetursa@pizzahut-ec.com|www.pizzahut-ec.com|182|Lunes a sabado de 08:00 a22:00|61746
39538|PIZZA HUT NO 8|C.C. IÑAQUITO PATIO COMIDAS||2261696||sodetursa@pizzahut-ec.com|www.pizzahut-ec.com|187|Lunes a viernes 06:00 a 20:00|61747
39539|PIZZA HUT NO 7|C.C. EL JARDIN PATIO COMIDAS L-13 J||2980260||sodetursa@pizahut.ec.com|www.pizzahut.com.ec|230|Lunes a Viernes 08h30 a 17h00|61748
39540|PIZZA HUT NO 6|AV. NACIONES UNIDAS S/N Y 6 DE DICIEMBRE||2256493||sodetursa@pizahut-ec.com|www.pizzahut.com.ec|227|Lunes a viernes 06:00 a 20:00|61749
39541|PIZZA HUT NO 11|C.C. EL RECREO PATIO COMIDAS L-35 F||2666265||sodetur@porta.net|www.pizzahut.ec|218|Lunes a sabado de 08:00 a22:00|61750
39542|PIZZA HUT NO 2|EDMUNDO CARVAJAL OE5-276 PSJE.RAMIREZ BARBA||2259002||sodetursa@pizzahut-ec.com|www.pizzahut-ec.com|219|Lunes a sabado de 08:00 a22:00|61751
39543|PIZZA HUT S/N|JOHN F. KENNEDY Y MARISCAL SUCRE||23822400||dlegal@pizzahut.com.ec||241|Lunes a viernes 06:00 a 20:00|61752
39544|LOMITON|AV. NACIONES UNIDAS S/N Y AV. 6 DE DICIEMBRE. QUICENTRO SHOPPING LOCAL 40M||3822400||diegal@pizzahut.com.ec||138|Lunes a sabado de 08:00 a22:00|61753
