id|parroquia|id_1
28464|SANTA ROSA (CABECERA CANTONAL)|43456
28465|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43457
28466|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43458
28467|MANTA, CABECERA CANTONAL|43459
28468|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43460
28469|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43461
28470|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43462
28471|EL CARMEN, CABECERA CANTONAL|43463
28472|TARQUI|43464
28473|MILAGRO, CABECERA CANTONAL|43465
28474|MILAGRO, CABECERA CANTONAL|43466
28475|LA LIBERTAD, CABECERA CANTONAL|43467
28476|CHONE, CABECERA CANTONAL|43468
28477|VELASCO IBARRA (CAB. EL EMPALME), CABECERA CANTONAL|43469
28478|EL CARMEN, CABECERA CANTONAL|43470
28479|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43471
28480|VELASCO IBARRA (CAB. EL EMPALME), CABECERA CANTONAL|43472
28481|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43473
28482|PUERTO LÓPEZ, CABECERA CANTONAL|43474
28483|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43475
28484|MANTA, CABECERA CANTONAL|43476
28485|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43477
28486|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43478
28487|CRUCITA|43479
28488|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43480
28489|LA LIBERTAD, CABECERA CANTONAL|43481
28490|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43482
28491|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43483
28492|MANTA, CABECERA CANTONAL|43484
28493|MANTA, CABECERA CANTONAL|43485
28494|MANGLARALTO|43486
28495|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43487
28496|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43488
28497|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43489
28498|MILAGRO, CABECERA CANTONAL|43490
28499|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43491
28500|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43492
28501|SALINAS, CABECERA CANTONAL|43493
28502|SALINAS, CABECERA CANTONAL|43494
28503|BELLAVISTA|43495
28504|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43496
28505|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43497
28506|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43498
28507|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43499
28508|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43500
28509|LA LIBERTAD, CABECERA CANTONAL|43501
28510|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43502
28511|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43503
28512|MANTA, CABECERA CANTONAL|43504
28513|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43505
28514|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43506
28515|MANTA, CABECERA CANTONAL|43507
28516|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43508
28517|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43509
28518|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43510
28519|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43511
28520|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43512
28521|HUAQUILLAS, CABECERA CANTONAL|43513
28522|SANTA ROSA (CABECERA CANTONAL)|43514
28523|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43515
28524|EL CARMEN, CABECERA CANTONAL|43516
28525|MANTA, CABECERA CANTONAL|43517
28526|MANTA, CABECERA CANTONAL|43518
28527|MANTA, CABECERA CANTONAL|43519
28528|CHONGON|43520
28529|MANTA, CABECERA CANTONAL|43521
28530|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43522
28531|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43523
28532|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43524
28533|PASCUALES|43525
28534|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43526
28535|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43527
28536|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43528
28537|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43529
28538|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43530
28539|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43531
28540|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43532
28541|PORTOVELO, CAB CANTONAL|43533
28542|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43534
28543|ROCA|43535
28544|JAMA, CABECERA CANTONAL|43536
28545|CANOA|43537
28546|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43538
28547|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43539
28548|DOCTOR CAMILO PONCE |43540
28549|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43541
28550|MANTA, CABECERA CANTONAL|43542
28551|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43543
28552|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43544
28553|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43545
28554|SOZORANGA (CAB. CANTONAL)|43546
28555|QUEVEDO, CABECERA CANTONAL|43547
28556|CARBO (CONCEPCIÓN) |43548
28557|SAN VICENTE, CABECERA CANTONAL|43549
28558|SAMBORONDÓN, CABECERA CANTONAL|43550
28559|TARQUI|43551
28560|SALINAS, CABECERA CANTONAL|43552
28561|MANGLARALTO|43553
28562|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43554
28563|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43555
28564|MANTA, CABECERA CANTONAL|43556
28565|TARQUI|43557
28566|TARQUI|43558
28567|TARQUI|43559
28568|SALINAS, CABECERA CANTONAL|43560
28569|SALINAS, CABECERA CANTONAL|43561
28570|SALINAS, CABECERA CANTONAL|43562
28571|SAN VICENTE, CABECERA CANTONAL|43563
28572|MANTA, CABECERA CANTONAL|43564
28573|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43565
28574|SALINAS, CABECERA CANTONAL|43566
28575|MACHALILLA|43567
28576|SALINAS, CABECERA CANTONAL|43568
28577|MANGLARALTO|43569
28578|MANGLARALTO|43570
28579|MANGLARALTO|43571
28580|CALCETA, CABECERA CANTONAL|43572
28581|BABA, CAB CANTONAL|43573
28582|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43574
28583|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43575
28584|SAN LORENZO DE JIPIJAPA|43576
28585|ISLA DE BEJUCAL|43577
28586|MANTA, CABECERA CANTONAL|43578
28587|SALINAS, CABECERA CANTONAL|43579
28588|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43580
28589|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43581
28590|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43582
28591|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43583
28592|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43584
28593|MILTON REYES|43585
28594|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43586
28595|PASCUALES|43587
28596|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43588
28597|MANTA, CABECERA CANTONAL|43589
28598|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43590
28599|PASAJE, CABECERA CANTONAL|43591
28600|ZARUMA, CABECERA CANTONAL|43592
28601|TARQUI|43593
28602|MANTA, CABECERA CANTONAL|43594
28603|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43595
28604|MANTA, CABECERA CANTONAL|43596
28605|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43597
28606|LA LIBERTAD, CABECERA CANTONAL|43598
28607|ZARUMA, CABECERA CANTONAL|43599
28608|SALINAS, CABECERA CANTONAL|43600
28609|PORTOVELO, CAB CANTONAL|43601
28610|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43602
28611|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43603
28612|SIETE DE OCTUBRE|43604
28613|MANTA, CABECERA CANTONAL|43605
28614|ELOY ALFARO (DURÁN), CABECERA CANTONAL|43606
28615|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43607
28616|JAMA, CABECERA CANTONAL|43608
28617|MANTA, CABECERA CANTONAL|43609
28618|MANGLARALTO|43610
28619|MANGLARALTO|43611
28620|SANTA ROSA (CABECERA CANTONAL)|43612
28621|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43613
28622|SALINAS, CABECERA CANTONAL|43614
28623|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43615
28624|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43616
28625|CHARAPOTÓ|43617
28626|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43618
28627|PUERTO LÓPEZ, CABECERA CANTONAL|43619
28628|TARQUI|43620
28629|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43621
28630|MANTA, CABECERA CANTONAL|43622
28631|PEDERNALES, CABECERA CANTONAL|43623
28632|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43624
28633|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43625
28634|PEDERNALES, CABECERA CANTONAL|43626
28635|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43627
28636|CANOA|43628
28637|MANTA, CABECERA CANTONAL|43629
28638|TARQUI|43630
28639|LA LIBERTAD, CABECERA CANTONAL|43631
28640|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43632
28641|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43633
28642|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|43634
28643|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43635
28644|ROCAFUERTE|43636
28645|SOZORANGA (CAB. CANTONAL)|43637
28646|TOSAGUA, CABECERA CANTONAL|43638
28647|CRUCITA|43639
28648|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43640
28649|PUERTO LÓPEZ, CABECERA CANTONAL|43641
28650|SAN VICENTE, CABECERA CANTONAL|43642
28651|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43643
28652|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43644
28653|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43645
28654|MANGLARALTO|43646
28655|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43647
28656|SAMBORONDÓN, CABECERA CANTONAL|43648
28657|LA LIBERTAD, CABECERA CANTONAL|43649
28658|EL GUABO, CABECERA CANTONAL|43650
28659|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43651
28660|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43652
28661|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|43653
28662|PUERTO DE CAYO|43654
28663|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43655
28664|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43656
28665|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43657
28666|PEDERNALES, CABECERA CANTONAL|43658
28667|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43659
28668|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43660
28669|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43661
28670|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43662
28671|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43663
28672|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43664
28673|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43665
28674|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43666
28675|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43667
28676|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43668
28677|SALINAS, CABECERA CANTONAL|43669
28678|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43670
28679|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43671
28680|ZARUMA, CABECERA CANTONAL|43672
28681|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43673
28682|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43674
28683|ZARUMA, CABECERA CANTONAL|43675
28684|CANOA|43676
28685|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43677
28686|CHONGON|43678
28687|DOCTOR CAMILO PONCE |43679
28688|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43680
28689|ZARUMA, CABECERA CANTONAL|43681
28690|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43682
28691|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43683
28692|PEDERNALES, CABECERA CANTONAL|43684
28693|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43685
28694|SALINAS, CABECERA CANTONAL|43686
28695|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43687
28696|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43688
28697|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43689
28698|HUAQUILLAS, CABECERA CANTONAL|43690
28699|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43691
28700|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43692
28701|SIMON BOLIVAR (JULIO MORENO)|43693
28702|MANTA, CABECERA CANTONAL|43694
28703|PUERTO LÓPEZ, CABECERA CANTONAL|43695
28704|MANGLARALTO|43696
28705|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43697
28706|COLONCHE|43698
28707|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|43699
28708|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|43700
28709|TARQUI|43701
28710|LA PUNTILLA (SATÉLITE)|43702
28711|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43703
28712|SAMBORONDÓN, CABECERA CANTONAL|43704
28713|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43705
28714|SALINAS, CABECERA CANTONAL|43706
28715|JOSE LUIS TAMAYO (MUEY)|43707
28716|LOS ESTEROS|43708
28717|LA LIBERTAD, CABECERA CANTONAL|43709
28718|MANTA, CABECERA CANTONAL|43710
28719|MANTA, CABECERA CANTONAL|43711
28720|SALANGO|43712
28721|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43713
28722|GENERAL ALBERTO ENRÍQUEZ GALLO|43714
28723|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43715
28724|SALINAS, CABECERA CANTONAL|43716
28725|SALINAS, CABECERA CANTONAL|43717
28726|SALINAS, CABECERA CANTONAL|43718
28727|SALINAS, CABECERA CANTONAL|43719
28728|SALINAS, CABECERA CANTONAL|43720
28729|SALINAS, CABECERA CANTONAL|43721
28730|COLONCHE|43722
28731|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43723
28732|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43724
28733|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|43725
28734|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43726
28735|MANTA, CABECERA CANTONAL|43727
28736|MANTA, CABECERA CANTONAL|43728
28737|QUEVEDO, CABECERA CANTONAL|43729
28738|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43730
28739|PIÑAS, CABECERA CANTONAL|43731
28740|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43732
28741|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43733
28742|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43734
28743|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43735
28744|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43736
28745|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43737
28746|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43738
28747|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43739
28748|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43740
28749|MANTA, CABECERA CANTONAL|43741
28750|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43742
28751|TARQUI|43743
28752|NARANJAL, CABECERA CANTONAL|43744
28753|PASAJE, CABECERA CANTONAL|43745
28754|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43746
28755|GENERAL ALBERTO ENRÍQUEZ GALLO|43747
28756|COJIMÍES|43748
28757|CANOA|43749
28758|SAMBORONDÓN, CABECERA CANTONAL|43750
28759|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43751
28760|SALINAS, CABECERA CANTONAL|43752
28761|QUEVEDO, CABECERA CANTONAL|43753
28762|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43754
28763|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43755
28764|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|43756
28765|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43757
28766|ELOY ALFARO (DURÁN), CABECERA CANTONAL|43758
28767|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43759
28768|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43760
28769|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43761
28770|CASCOL|43762
28771|CHARAPOTÓ|43763
28772|ELOY ALFARO (DURÁN), CABECERA CANTONAL|43764
28773|PASAJE, CABECERA CANTONAL|43765
28774|MILTON REYES|43766
28775|BELLAMARIA|43767
28776|EL CARMEN, CABECERA CANTONAL|43768
28777|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43769
28778|CALCETA, CABECERA CANTONAL|43770
28779|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43771
28780|LA LIBERTAD, CABECERA CANTONAL|43772
28781|JIPIJAPA, CABECERA CANTONAL|43773
28782|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43774
28783|CANOA|43775
28784|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43776
28785|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43777
28786|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43778
28787|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43779
28788|MANTA, CABECERA CANTONAL|43780
28789|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43781
28790|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43782
28791|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43783
28792|MANTA, CABECERA CANTONAL|43784
28793|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43785
28794|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43786
28795|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43787
28796|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43788
28797|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43789
28798|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43790
28799|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43791
28800|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43792
28801|SANTA ROSA (CABECERA CANTONAL)|43793
28802|SANTA ROSA|43794
28803|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43795
28804|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43796
28805|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43797
28806|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43798
28807|MANTA, CABECERA CANTONAL|43799
28808|COJIMÍES|43800
28809|MANGLARALTO|43801
28810|MANTA, CABECERA CANTONAL|43802
28811|MANTA, CABECERA CANTONAL|43803
28812|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43804
28813|SARACAY|43805
28814|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43806
28815|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43807
28816|SALINAS, CABECERA CANTONAL|43808
28817|SALINAS, CABECERA CANTONAL|43809
28818|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|43810
28819|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|43811
28820|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43812
28821|SALINAS, CABECERA CANTONAL|43813
28822|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43814
28823|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43815
28824|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43816
28825|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43817
28826|QUEVEDO, CABECERA CANTONAL|43818
28827|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43819
28828|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43820
28829|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43821
28830|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43822
28831|CHARAPOTÓ|43823
28832|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43824
28833|PASCUALES|43825
28834|NARCISA DE JESUS, CAB CANTONAL|43826
28835|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43827
28836|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43828
28837|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43829
28838|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43830
28839|MANTA, CABECERA CANTONAL|43831
28840|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43832
28841|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43833
28842|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43834
28843|MANGLARALTO|43835
28844|PORTOVELO, CAB CANTONAL|43836
28845|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43837
28846|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43838
28847|CRUCITA|43839
28848|JUAN GOMEZ RENDON (PROGRESO)|43840
28849|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43841
28850|MANTA, CABECERA CANTONAL|43842
28851|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43843
28852|MANTA, CABECERA CANTONAL|43844
28853|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43845
28854|HUAQUILLAS, CABECERA CANTONAL|43846
28855|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43847
28856|BUENAVISTA|43848
28857|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43849
28858|MANGLARALTO|43850
28859|MANGLARALTO|43851
28860|MANGLARALTO|43852
28861|PIÑAS, CABECERA CANTONAL|43853
28862|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43854
28863|SAMBORONDÓN, CABECERA CANTONAL|43855
28864|TOSAGUA, CABECERA CANTONAL|43856
28865|JOSE LUIS TAMAYO (MUEY)|43857
28866|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43858
28867|MANTA, CABECERA CANTONAL|43859
28868|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43860
28869|MANTA, CABECERA CANTONAL|43861
28870|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43862
28871|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43863
28872|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43864
28873|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43865
28874|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43866
28875|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43867
28876|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43868
28877|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43869
28878|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43870
28879|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43871
28880|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43872
28881|SAN VICENTE, CABECERA CANTONAL|43873
28882|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43874
28883|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43875
28884|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43876
28885|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43877
28886|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|43878
28887|MANTA, CABECERA CANTONAL|43879
