idEstablecimiento|nombre_esta|clasificacion|direccion|refen_direccion|telefono_principal|telefono_secun|email|paginaWeb|estimacion|id_servicios
42377|INTERJET|TRANSPORTE AÉREO|del establo s/n y calle e|A DOS CUADRAS DE LA TOYOTA EDIFICIO SITE CENTER|23982900|987033920|interjetoficial@gmail.com|www.interjet.com|244|64586
42378|INTERJET|TRANSPORTE AÉREO|VÍA TABABELA 18 Y VÍA YARUQUÍ|OFICINAS QUIPORT, SALIDA INTERNACIONAL, SECCIÓN B, AEROPUERTO|23982900|987033920|lrodriguez@interjet.com.ec|www.interjet.com.ec|195|64587
42379|SECRET GALAPAGOS|OPERADOR TURÍSTICO|CHARLES DARWIN LOTE 3 PEATONAL SIN NOMBRE|A TRES CUADRAS DEL COMANDO DE LA POLICIA SAN CRISTOBAL||997272098|pablo.mejia@me.com||173|64588
42380|TOURISM CAPITAL TRAVEL AGENCY|AGENCIA DE VIAJES DUAL|WILSON E4-211 Y RÍO AMAZONAS|DIAGONAL A LA CLÍNICA FINLANDIA|26003796|984159442|turyscaptravel@gmail.com||210|64589
42381|MOLINO SAN JUAN LODGE AND TRAVEL|AGENCIA DE VIAJES DUAL|PANAMERICANA NORTE KM 6 DE LA CIUDADA DE CAYAMBE S/N O|PANAMERICANA&nbsp NORTE KM 6 DE LA CIUDADA DE CAYAMBE|992753087||jaime.pallares@molinosanjuan.com|www.molinosanjuan.com|158|64590
42382|HACIENDA HEALTHY|HACIENDA TURÍSTICA|vía al cajas s/n o|al cajas Km 6 de Cayambe|992753087||jaime.pallares@molinosanjuan.com|www.molinosanjuan.com|207|64591
42383|PALATINOS TRAVEL PALATINOTRAVELS S.A.|AGENCIA DE VIAJES MAYORISTA|EL COMERCIO E10-93 Y EL DÍA|DETRAS DEL CENTRO COMERCIAL QUICENTRO SHOPPING|998356881|983680760|ypaladinez@hotmail.com||205|64592
42384|DOWNTOWN COFFEE|RESTAURANTE|CHILE 930 Y GUAYAQUIL|EN EL CONVENTO SAN AGUSTIN|22268802|999552399|downtown.coffee.gerencia@gmail.com||234|64593
42385|ENJOY TRAVELING AMERICA CIA. LTDA.|AGENCIA DE VIAJES DUAL|12 DE OCTUBRE N24-562 Y LUIS CORDERO|JUNTO AL SWISSOTEL|22222888|993469878|consuem_18@hotmail.com||158|64594
42386|GEMATOURS|AGENCIA DE VIAJES DUAL|ITALIA N32-10 Y AV. MARIANA DE JESÚS|EDIF MARIANA DE JESÚS, PISO 3, OF 303|23238845|958701293|operacionesgematours@gmail.com||107|64595
42387|DE LLENO AVENTURA CAYAMBE TRAVEL|OPERADOR TURÍSTICO|ROCAFUERTE S3-17 CALDERON|JUNTO A LA ESCUELA HIMMELMAN|22185648|959174417|alexita_2882@hotmail.com||113|64596
42388|WILSUMACO LODGE|LODGE|VIA LORETO SN SN|CINCO CUADRAS DE LA COMUNIDAD PACTO SUMACO|22022488|987792773|office@wildsumaco.com|www.wildsumaco.com|171|64597
42389|WILDSUMACO LODGE|OPERADOR TURÍSTICO|CARAPUNGO OE7-282 Y LANDÁZURI|DIAGONAL AL COLEGIO MIGUEL ANGEL ASTURIAS|958701628|987792773|info@wildsumaco.com|www.wildsumaco.com|141|64598
42390|POLLO TROPICAL|RESTAURANTE|VIA A SAMBORONDON CC LOS ARCOS SOLAR 6B2 MZ 6|VIA A SAMBORONDON CC LOS ARCOS SOLAR 6B2 MZ 6&nbsp &nbsp &nbsp &nbsp A LADO DE LA GASOLINERA PRIMAX|989959376|989959376|fvasquez@outlook.es||218|64599
42391|POLLO TROPICAL|RESTAURANTE|av. galo plaza lasso s/n Y av. simón bolÍvar (C.C PORTAL SHOPPING)|PORTAL SHOPPING|986152511|986152511|lbermudez@latablitadeltartaro.com|www.pollotropicalecuador.com|187|64600
42392|MUNDO MARINO|AGENCIA DE VIAJES DUAL|AV. FRANCISCO DE ORELLANA E2-08 Y AV. 10 DE AGOSTO|JUNTO AUTOMOTORES Y ANEXOS NISSAN|22900441|958874086|isa7019jenn@gmail.com||192|64601
42393|PLENI TRAVEL|OPERADOR TURÍSTICO|JUAN DIGUJA SN Y VOZ ANDES|FRENTE A LA EMISORA HCJB|999545373|25128054|plenytravel@hotmail.com||140|64602
42394|VOYAGES DE REVE|AGENCIA DE VIAJES DUAL|MATOVELLE OE4-64 y VENEZUELA|A UNA CUADRA AL NORTE DE LA IGLESIA BASILICA|998776277|22570219|info@voyagesdereve.ch||123|64603
42395|MAXITRAVEL TOURS ECUADOR|AGENCIA DE VIAJES DUAL|CORDERO S/N y REINA VICTORIA|ED ISABELLA PISO 3 OF 301|25128770|994221243|maxitraveltoursecuador@gmail.com||246|64604
42396|CATEQUILLATRAVEL CIA. LTDA.|AGENCIA DE VIAJES DUAL|GENERAL ROBLES E4-12 Y AV. 9 DE OCTUBRE|FRENTE A LA IGLESIA SANTA TERESITA|984994447|22523914|catequillatravel@gmail.com||233|64605
42397|YAKUTOURS|OPERADOR TURÍSTICO|SUCRE S125-48 IMBABURA|A CINCO CUADRAS DE LA IGLESIA DE ARAQUE|62918437|961456111|juliocesarquishpe@gmail.com||205|64606
42398|OUT NOMAD TRAVELLERS|AGENCIA DE VIAJES DUAL|AV. 6 DE DICIEMBRE n33-382 y ELOY ALFARO|EDIFICIO ZIZA, PISO 3, OFICINA 301|25133008|979039219|info@outnomad.com||102|64607
42399|ALANA FOOD PLAY|RESTAURANTE|av. de la Prensa N54-60 Y jorge piedra|FRENTE A LA DEFENSORÍA DEL PUEBLO|987327637|987327637|infogesta@gestaecuador.com||239|64608
42400|YIYILATINO|AGENCIA DE VIAJES DUAL|AV. AMAZONAS E4-387 y COLóN|ED AMAZONAS PARC OF 54, 5 PISO|979575158|986713098|yiyilatinotravel@hotmail.com||185|64609
42401|APROPO CREPES & BAGUETTES|RESTAURANTE|INTEROCEÁNICA S/N y maría angélica hidrobo|C.C.SAN FRANCISCO|984617049|984617049|jannisemejia@gmail.com||147|64610
42402|GM TRAVEL AGENCIA DE VIAJES GMTRAVEL|AGENCIA DE VIAJES DUAL|JOAQUÍN PINTO E4-280 Y AMAZONAS|DIAGONAL AL EDIFICIO TURISA|22503203|0|gerencia.gmtravel@gmail.com||212|64611
42403|NERO DOLCE E SALATO|CAFETERÍA|DIEGO DE ROBLES S/N E INTEROCEáNICA|FRENTE AL COLEGIO CUMBAYA|990523064|939957017|gabynunezramos@gmail.com||237|64612
42404|GVO TOURS S.A.|AGENCIA DE VIAJES DUAL|GASPAR DE VILLARROEL S/N Y 6 DE DICIEMBRE|FRENTE AL MINISTERIO DE DEPORTES|995878157|23361122|info@gvotravel.com||111|64613
42405|Rutas fantasticas|AGENCIA DE VIAJES DUAL|CRISTOBAL HIDROVO 8 CALLE SIMON BOLIVAR|FRENTE A LA ENTRADA PRINCIPAL DEL COLEGIO SANTA CLARA DE ASIS|22366423|999391860|stlgavi@yahoo.es|www.rutasfantasticas.net|128|64614
42406|VIBES|DISCOTECA|av. 6 de diciembre n36-22 Y GERMÁN ALEMÁN|DIAGONAL A SUPERCINES|968284639|968284639|andrademoncayoandrea@gmail.com||229|64615
42407|VIBES|RESTAURANTE|av. 6 DE DICIEMBRE N36-22 y GERMáN ALEMáN|DIAGONAL A SUPERCINES|0|968284639|msaona_6@hotmail.com||217|64616
42408|ELIATOURS|AGENCIA DE VIAJES INTERNACIONAL|6 DE DICIEMBRE N26-169 Y LA NIÑA|CC MULTICENTRO PISO 1 OF 211A|22507277|967527913|contabilidad@eliatours.com||247|64617
42409|LA LLAMA ROJA|RESTAURANTE|LLIRA ÑAN 19 Y CONDOR ÑAN|FRENTE A LA ESTACIÓN DE ECOVIA OTOYA|0|994237100|escobarwil@outlook.es||227|64618
42410|FLORIDAMIA TRAVEL|AGENCIA DE VIAJES DUAL|av. AMAZONAS E4-387 y AV. COLóN|ED AMAZONAS PARK PISO 7 OF 77|25112702|987580813|tjverito@yahoo.com||242|64619
42411|CHULA VIDA|RESTAURANTE|WHYMPER N30-91 Y CORUÑA|AL LADO DE LAS CERVEZZAS ARTESANAL BANDIDOS DEL PARAMO|984333305|984333305|sebasburneo1313@gmail.com||237|64620
42412|YADHITRAVEL|AGENCIA DE VIAJES DUAL|AV ALONSO DE ANGULO OE1-168 Y FRANCISCO GÓMEZ|A UNA CUADRA DEL BANCO INTERNACIONAL|22635704|979129664|yadhitravely@hotmail.com||116|64621
42413|TRIP & STORE|OPERADOR TURÍSTICO|EL COMERCIO E8-131 Y EL VENGADOR|DETRÁS DEL QUICENTRO SHOPPING NORTE|25120506|984480245|trip-store@outlook.es|www.tripstore.ec|149|64622
42414|CAFETERÍA AMAZONAS S&M|CAFETERÍA|MARÍA ANGÉLICA IDROBO E2-11 Y SALINAS|FRENTE A FARMACIA CRUZ AZUL|22892396|22890979|margarita.m1@hotmail.com||103|64623
42415|CHORIZO Y PAN PAN|RESTAURANTE|AV. AMAZONAS N38 y VILLALENGUA|DENTRO DE LA PLATAFORMA NORTE|995838362|998459612|chorizopanpan@gmail.com||126|64624
42416|QUITU TRAVEL EXPEDITIONS|AGENCIA DE VIAJES DUAL|AV. GALO PLAZA LASSO N53-169 Y HUMBERTO MARÍN|A 3 CUADRAS AL SUR DEL COLEGIO AERONAUTICO|999043264|22407899|quitutravel@hotmail.com||228|64625
42417|POLLOS DE SAN BARTOLO|RESTAURANTE|av. ulloa N21-36 Y AV. SAN GERGORIO|A UNA CUADRA DE LA PIZZERIA TIOS|987358430|991602939|grupopollospsb2020@gmail.com||214|64626
42418|AL FORNO PIZZERÍA ITALIANA|RESTAURANTE|IGNACIO GALLARDO S/N Y FRANCISCO ARIAS|PUEMBO|984250111|984250111|gradipa.sa@gmail.com||244|64627
42419|BLACK RABBIT|RESTAURANTE|FRANCISCO DE ORELLANA E4-17 Y LUIS GARZÓN|A UNA CUADRA DEL PARQUE|998221438|988145707|cabucheli@hotmail.com||246|64628
42420|DICATAN PARADISE TRAVEL CIA.LTDA.|AGENCIA DE VIAJES DUAL|12 DE OCTUBRE N24H Y LUIS CORDERO|FRENTE AL SWISSOTEL A LADO DE LA PANIFICADORA AMBATO|23132180|987664857|dianacruzbanda@gmail.com||144|64629
42421|COCINA MAMI LINDA|RESTAURANTE|LEONIDAS PLAZA N21-22 y JORGE WASHINGTON|DIAGONAL A KIDS PLANET|0|987462085|johnjackmoreno@gmail.com||204|64630
42422|TOURS EXPLORER LINE TOURSEXPLORER|OPERADOR TURÍSTICO|AV. VEINTIMILLA S/N Y AV. 12 DE OCTUBRE|FRENTE A LA U CATOLICA|22526623|987976834|fortalezal@yahoo.com||189|64631
42423|ECUADOR TRAVEL CLUB|AGENCIA DE VIAJES DUAL|AMAZONAS n36-180 Y NACIONES UNIDAS|FRENTE AL CENTRO COMERCIAL IÑAQUITO|22260704|998901132|m.pantoja@ecuadortravelclub.com|www.ecuadortravelclub.com|115|64632
42424|LUXURY TRAVEL S.A.|AGENCIA DE VIAJES INTERNACIONAL|AV. 10 DE AGOSTO N32-49 y AV. MARIANA DE JESúS|ALADO DE HYUNDAI|997890854|984713478|info@luxurytravelec.com||142|64633
42425|POWER UP|CAFETERÍA|REPÚBLICA DEL SALVADOR N34-399 E IRLANDA|JUNTO AL HOTEL DANN CARLTON|22453554|992835781|i.villamizar.d@gmail.com||105|64634
42426|AZÚCAR TRAVEL S.A.|AGENCIA DE VIAJES INTERNACIONAL|AMAZONAS N26-209 Y ORELLANA|JUNTO AL HOTEL SHERATON|26000643|984866742|arieldi.marrero@outlook.com||149|64635
42427|13 DESTINOS TOURS|AGENCIA DE VIAJES DUAL|DIEGO DE ALMAGRO N32-240 y PEDRO PONCE CARRASCO|DIAGONAL A CIESPAL|984166662|984166662|antoniabarreram@hotmail.com||229|64636
42428|CRUISE TO GALÁPAGOS|AGENCIA DE VIAJES DUAL|HERNANDO DE SARMIENTO N39-198 Y HUGO MONCAYO|DETRÁS DE LA GASOLINERA PRIMAX|997714218|997714218|contabilidad1@galagents.com||140|64637
42429|AMAZON BIRDS EXPLORATION SA|OPERADOR TURÍSTICO|LAS VIÑAS N15-119 Y LAS NUECES|DIAGONAL AL CENTRO DE SALUD DE SAN JOSE DE MORAN|0|984501335|amazonbirdsexploration@gmail.com||222|64638
42430|ECOTURISMO JB|OPERADOR TURÍSTICO|9 DE AGOSTO oe-346 y CARÁN|FRENTE A PANIFICADORA SEBASTIANCITO|22827103|992866489|ecoturismojb@gmail.com||154|64639
42431|SÁNDUCHES LA REINA|CAFETERÍA|VEINTIMILLA E7-18 Y REINA VICTORIA|FRENTE A CNT|995759040|984957214|alimentoslareinaec@gmail.com||237|64640
42432|SÁNDUCHES LA REINA|CAFETERÍA|JAPÓN N37 y UNIÓN NACIONAL DE PERIODISTAS|PLATAFORMA NORTE|984957214|984957214|alimentoslareinaec@gmail.com||173|64641
42433|TUVIAJE|AGENCIA DE VIAJES DUAL|NACIONES UNIDAS OE1-11 y AV. 10 DE AGOSTO|FRENTE AL HOSPITAL DE IESS|24755471|980200354|tuviaje.travel@hotmail.com||202|64642
42434|LOS CEBICHES DE LA RUMIÑAHUI|RESTAURANTE|PANAMERICANA NORTE S/N Y SIMÓN BOLÍVAR ( C.C. PORTAL SHOPING)|CENTRO COMERCIAL EL PORTAL|22424988|997911597|rociojake@hotmail.com|www.loscebichesdelaruminahui.com|209|64643
42435|GLOBAL VISAS CORPORATION|AGENCIA DE VIAJES INTERNACIONAL|LA PINTA S/N Y AMAZONAS|FRENTE AL CONSUL ESPAÑOL AD LIBERTY OF 02|26019788|990579760|elyenriquez2000@hotmail.com||112|64644
42436|SUVLAKI PINCHOS Y CAFÉS GRIEGOS|RESTAURANTE|AV. DE LOS SHYRIS n34-452 y av. portugal||984632326|984632326|suvlakigriego@hotmail.com||177|64645
42437|MARE NOSTRUM|RESTAURANTE|MARISCAL FOCH N24-150 Y JOSÉ TAMAYO|TRAS DE LA SUPERINTENDENCIA DE BANCOS|984075031|22234065|gerencia@restaurantemarenostrum.ec||139|64646
42438|ATERRIZAR GLOBAL|AGENCIA DE VIAJES DUAL|AV. LOS SHYRIS N35-174 y suecia|EDIFICIO RENAZZO PLAZA, OFICINA 206 A|22552141|962925080|ceatravel2019@gmail.com||105|64647
42439|VIDA TOURS ECUADOR|OPERADOR TURÍSTICO|AGUSTÍN MENTOSO N47-191 Y AGUSTÍN ZAMBRANO|A TRES CUADRAS DEL COLEGIO LOS PINOS|999831218|23301108|vidatoursecuador@gmail.com||142|64648
42440|GRUPO MULTIVIAJES|AGENCIA DE VIAJES DUAL|JORGE DROM N39-204 Y GASPAR DE VILLARROEL|EDIFICIO PLUS 2, PISO 9, OFICINA 93|23301574|984162259|francisc_orozco@hotmail.com|www.grupomultiviajes.com|218|64649
42441|NOMADIC ECUADOR|AGENCIA DE VIAJES DUAL|Avenida Ilaló 148 Giovanni Farina|El local se encuentra ubicado en el Edificio Mariana de Jesús (edificio esquinero), Piso 1, Oficina #8.&nbsp|999823628|22863033|info@nomadicecuador.com|www.nomadicecuador.com|101|64650
42442|V&V ECUADOR AGENCIA DE VIAJES|AGENCIA DE VIAJES DUAL|VEINTIMILLA E4-208 Y JUAN LEÓN MERA|DIAGONAL A LA UNIDAD JUDICIAL DE LA FAMILIA MUJER NIÑEZ Y ADOLECENCIA|0|25113292|info@viajaryvivirecuador.com||168|64651
42443|LE BISTRO CUMBAYÁ|RESTAURANTE|FRANCISCO DE ORELLANA E4-17 y LUIS GARZóN|FRENTE AL COLEGIO CARMEN AMELIA HIDALGO|0|999721076|lebistrocumbaya@gmail.com||117|64652
42444|JUNGLE CROSSING TRAVELS|AGENCIA DE VIAJES DUAL|JOSÉ DE SOTO OE4-35 Y AV. DE LA PRENSA|CERCA AL CONDADO SHOPPING|962201609|983301718|info@junglecrossingtravels.com||225|64653
42445|VIAJES VOYAGE|AGENCIA DE VIAJES DUAL|AV. 6 DE DICIEMBRE s/n y LA NIÑA|MULTICENTRO OF 210|22562355|984693898|wendy.aragon@viajesvoyage.com||177|64654
42446|EXPERIENCE ECUADOR TOUR OPERATOR|OPERADOR TURÍSTICO|MANUELA CAÑIZARES S/N Y PASAJE UNO|PISO 2. DIAGONAL A LA ESCUELA MARCO AURELIO|963198944|963198944|gerencia@xperience-ecuador.com|www.xperience-ecuador.com|237|64655
42447|UMAI RAMEN|RESTAURANTE|LUIS CORDERO E10-23 Y JOSÉ TAMAYO|CERCA DEL SWISSOTEL|22480815|962907980|administracion@umai.ec||206|64656
42448|UMAI RAMEN|RESTAURANTE|AV. SEIS DE DICIEMBRE S/N Y JULIO MORENO|MEGAMAXI 6 DE DICIEMBRE|998816144|962907980|administracion@koinobori.ec||161|64657
42449|ACTIVEXPEDITION|OPERADOR TURÍSTICO|RAMIRO ALMEIDA N54-189 Y JORGE PIEDRA|SUBIR POR DETRAS DE LA ANT|23400661|959555556|info@activexpedition.com||170|64658
42450|AZRIEL TRAVEL|AGENCIA DE VIAJES DUAL|DANIEL HIDALGO OE1-30 Y AV 10 DE AGOSTO|A 2 CUADRAS DE LA ESTACION DEL TROLER DE LA COLON|25006850|994784621|ventas.azrieltours@gmail.com||197|64659
42451|PROT INN|CAFETERÍA|CATALINA ALDAZ N34-181 y PORTUGAL|DIAGONAL RESTAURANTE NUBORI|995065168|22443377|gabriel.jurado@protinn.com||227|64660
42452|ANGUS BURGER / PIZZALY COMPANY|RESTAURANTE|INTEROCEÁNICA E28C Y NA (C.C. SCALA SHOPPING)|EN PATIO DE COMIDAS|999814740|999814740|thekitchengroupsa@gmail.com||204|64661
42453|MAXIECUADOR|OPERADOR TURÍSTICO|AV. DIEGO DE ALMAGRO N-32-27 y WHYMPER|EDIFICIO TORRES WHYMPER OFICINA 702 A FRENTE A IBM|982240572|982240572|emmareinoso2013@gmail.com|www.maxiecuador.ec|102|64662
42454|ISM INTERNATIONAL SIGNATURE MEMBERS|AGENCIA DE VIAJES DUAL|DE LOS MOTILONES E14-11 Y BERMEJO|EL BATAN, TRAS DE FYBECA|992559643|981996348|carlos100_andres@hotmail.com||113|64663
42455|TOURVILLAMIL S.A.|TRANSPORTE TERRESTRE|ESCALECIA Y TERO REAL||997711009||valeriayami84@hotmail.com||240|64664
42456|CHIPOTE CHILLÓN|RESTAURANTE|AV. NACIONES UNIDAS S/N Y amÉrica (C.C. PLAZA DE LAS AMÉRICAS)|PLAZA DE LAS AMÉRICAS|23317863|23317863|pamricas@chipotechillon.com.ec||111|64665
42457|AL FORNO PIZZERÍA ITALIANA|RESTAURANTE|BÉLGICA E9-35 Y AV LOS SHYRIS|FRENTE PARQUE LA CAROLINA|23332728|996199100|santinarosano@hotmail.com||213|64666
42458|AL FORNO PIZZERÍA ITALIANA|RESTAURANTE|AV. Brasil N39-52 Y Granda centeno|FRENTE AL BANCO PICHINCHA|0|983139789|chaves172009@gmail.com||203|64667
42459|ECUAODISEAS TOURING SA|AGENCIA DE VIAJES DUAL|AMAZONAS N35-43 y JUAN PABLO SáENZ|JUNTO A LA COMANDANCIA DE POLICIA|22241275|993939314|atcliente@ecuaodiseas.com|www.ecuaodiseas.com|102|64668
42460|LIVING GREEN TRAVEL|OPERADOR TURÍSTICO|MARIETTA DE VEINTIMILLA S/N y 9 DE 0CTUBRE|A UNA CUADRA AL NORTE DEL PARQUE DE POMASQUI|999345874|988388552|livgreentravel.ec@outlook.es|www.greentravelec.com|102|64669
42461|LAGO TRAVEL AGENCY LAGOTRAVEL S.A.|AGENCIA DE VIAJES DUAL|AV. AMAZONAS N36-177 Y AV. NACIONES UNIDAS|FRENTE AL CENTRO COMERCIAL IÑAQUITO|995907513|995907513|lagotravelsa@gmail.com|www.lago-travel.com|239|64670
42462|THE HEIDYS PASTAS Y CARNES|RESTAURANTE|AV. QUITUMBE ÑAN S/N Y MORÁN VALVERDE|QUICENTRO SUR|987328734|24000120|facturas.theheidys@gmail.com||138|64671
42463|LAB RESTAURANTS|RESTAURANTE|LOS áLAMOS N50H Y AV. ELOY ALFARO|JUNTO A PIZZERÍA PAPA JHONS|5,94E+11|5,93985E+11|dormaza@papajohns.com.ec||106|64672
42464|LAB RESTAURANTS|RESTAURANTE|INTEROCEÁNICA OE5-244 y GONZáLEZ SUáREZ|GASOLINERA PUMA|5,93999E+11|5,93999E+11|dormaza@papajohns.com.ec||210|64673
42465|CARAVANA|RESTAURANTE|CALLE Chile E1-38 Y MarquEza de solanda|AL LADO DE CASA LOPEZ|22951174|994492064|m_cifuentesn@yahoo.com|www.caravanafastfood.com|198|64674
42466|ECUAVICHE|RESTAURANTE|AV. REAL AUDIENCIA N54-39 Y CESAR BORJA|FRENTE A LA PELUQUERIA KARISSMA|999470279|22400995|ecuaviche@hotmail.com||190|64675
42467|ECUAVICHE|RESTAURANTE|IGNACIO DE VEINTIMILLA E9-70 y josé TAMAYO|JUNTO A LA ADMINISTRACION ZONAL LA MARISCAL|0|981313902|ecuaviche@hotmail.com||154|64676
42468|ECUAVICHE|RESTAURANTE|AV. REAL AUDIENCIA N57-224 Y NICOLAS ARTETA|A 2 CUADRAS DEL REDONDEL DE LA REAL AUDIENCIA|993503441|981313902|ecuaviche@hotmail.com||230|64677
42469|ECUAVICHE|RESTAURANTE|AV. PEDRO VICENTE MALDONADO SN Y Puente lauro guerrero (C.C. EL RECREO)|PATIO DE COMIDAS|5,93999E+11|5,93999E+11|ecuaviche@hotmail.com, sarauz136@gmail.com||192|64678
42470|SOUL TASTE|RESTAURANTE|AV. MARISCAL FOCH S/N Y AV. AMAZONAS|A 2.5 CUADRAS DE LA PLAZA FOCH|992837332|992837332|ventas@soul-taste.com||105|64679
42471|HACIENDA NÁPOLES|SALA DE RECEPCIONES Y BANQUETES|VÍA A LA HACIENDA NAPOLES S/N Y SN||999589367|999463986|ofipi2005@yahoo.com||191|64680
42472|CASTELLUM|AGENCIA DE VIAJES MAYORISTA|12 DE OCTUBRE N24-739 Y AV. COLóN|REDONDEL PLAZA ARTIGAS|998587111|984911174|johanna.vallejo@castellum.com.ec||226|64681
42473|HELADERÍA FONTANA|CAFETERÍA|AV. MORÁN VALVERDE S/N y AV. TNTE. H. ORTIZ (C.C. QUICENTRO SHOPPING SUR)|FRENTE A PRODUBANCO|982620327|999809889|catotacompany1@gmail.com||172|64682
42474|ELSITIOFOODS|RESTAURANTE|OSWALDO GUAYASAMÍN E5-25 y SIENNA|CERCA CENTRO COMERCIAL SCALA|22891911|982919858|elsitiofoods@gmail.com||101|64683
42475|D´TIAMO|RESTAURANTE|ILALÓ S3-215 Y RÍO CURARAY|A UNA CUADRA DEL BANCO PICHINCHA|0|981394698|andresherreratiamo@gmail.com||207|64684
42476|WANDERLUST|AGENCIA DE VIAJES DUAL|AV. 12 DE OCTUBRE N24-584 Y FRANCISCO SALAZAR|JUNTO AL BANCO DE PICHINCHA|998529073|22898654|dora@wanderlust-viajes.com||208|64685
42477|GALÁPAGOS RENAISSANCE|OPERADOR TURÍSTICO|VASCO DE CONTRERAS N35-76 Y HERNÁNDEZ DE GIRÓN|A CINCO CUADRAS DEL COLEGIO SAN GABRIEL|983327529|983327529|rocio.layedra@gmail.com||220|64686
42478|SHAVIS|RESTAURANTE|LA CORUÑA E25-32 y AV. 12 DE OCTUBRE|FRENTE A CHORIGOL, JUNTO A FADEL|5,93969E+11|5,93995E+11|lostatosrestaurante@gmail.com||118|64687
42479|CHERUSKER PIZZA & BIER|BAR|MARISCAL FOCH E7-61 y DIEGO DE ALMAGRO|PLAZA FOCH|25121349|991942297|ab.christianbasabe@gmail.com||160|64688
42480|CHERUSKER PIZZA & BIER|RESTAURANTE|MARISCAL FOCH E7-61 Y DIEGO DE ALMAGRO|PLAZA FOCH|991942297|991942297|ab.christianbasabe@gmail.com||159|64689
42481|SISATRAVEL CIA.LTDA.|AGENCIA DE VIAJES DUAL|VERSALLES S/N y SAN GREGORIO|DENTRO DEL CENTRO COMERCIAL QUITUS|0|995615214|elizabeth_canas@hotmail.com|www.sisatravel.com|223|64690
42482|CAFE TORTUGA|CAFETERÍA|fco de orellana sn av pano|junto al malecon de Tena , al lado de TUNA BISTROT|22893010|979094941|andresholguin69@hotmail.com||125|64691
42483|LOS CEDEÑOS|RESTAURANTE|RÍO CORRIENTES S4-480 Y S/N||990381257|990381257|contabilidadchillos@gmail.com||228|64692
42484|ECUADOR & GALÁPAGOS TRIPPLANNERS|OPERADOR TURÍSTICO|AV. EUGENIO ESPEJO S/N Y NA (C.C. PLAZA RANCHO)|CENTRO COMERCIAL PLAZA DEL RANCHO BLOQUE 2 OFICINA 203|984497731|993119926|jose@tripplanners.ec||117|64693
42485|CASCADA EL PAILON|OPERADOR TURÍSTICO|ISLA SN RIO VERDE|RIO VERDE SECTOR LA ISLA|993979573||islaprises@gmail.com||103|64694
42486|COSTA & CARBÓN|RESTAURANTE|SAN JAVIER N26-117 Y AV. FRANCISCO DE ORELLANA|SECTOR DE LA CRUZ ROJA ECUATORIANA|0|967609854|sindellvinueza@gmail.com||232|64695
42487|COCOTRAVEL S.A.S.|OPERADOR TURÍSTICO|CALLE D OE5-75 ENTRE CALLE E Y D1|URBANIZACIÓN EL CONDADO|914980586|914980586|sales@thecocotravel.com||205|64696
42488|BARLOVENTO ALTAMAR|RESTAURANTE|LA PINTA N26-62 y AV. AMAZONAS|AL LADO EMBAJADA ESPAÑA|22223751|22223751|corti@grupobarlovento.com||222|64697
42489|CAPRI RISTORANTE|ORGANIZADORES DE EVENTOS, CONGRESOS Y CONVENCIONES|PORTUGAL E10-47 Y AV. REPÚBLICA DEL SALVADOR|FRENTE AL COLEGIO BENÁLCAZAR|979652721|979652721|capriristorantesa@gmail.com||149|64698
42490|CAPRI RISTORANTE|RESTAURANTE|PORTUGAL E10-47 Y AV. REPÚBLICA DEL SALVADOR|FRENTE AL COLEGIO BENALCÁZAR|979652721|979652721|capriristorantesa@gmail.com||240|64699
42491|EL CHACAL PARRILLA|RESTAURANTE|FRANCISCO DE ORELLANA 710 y SALINAS|JUNTO AL PARQUE DE CUMBAYA|999922690|999922690|rodalerivpal@gmail.com||102|64700
42492|EL CHACAL PARRILLA|RESTAURANTE|AV. ELOY ALFARO N33-36 y FERNANDO AYARZA|JUNTO A SEGUROS EQUINOCCIAL|998388691|998388691|amilcarmp.17@hotmail.com||236|64701
42493|CERVECERÍA OSO RUSO|RESTAURANTE|6 de DICIEMBRE B32-33 Y boussingault|FRENTE A PARADA PLAZA ARGENTINA DEL ECOVIA|987313742|987313742|shevelevlsergey@gmail.com||176|64702
42494|LA CANDELARIA|RESTAURANTE|AV. REPÚBLICA DEL SALVADOR N34-104 Y PORTUGAL||999931126|999931126|raneiro@inmoql.com||227|64703
42495|OVERLAND ADVENTURE|OPERADOR TURÍSTICO|MANUEL CORNEJO E5-105 y SIMÓN CÁRDENAS|A DOS CUADRAS DEL PARQUE INGLÉS|981884297|981884297|gerencia@overlandventure.com||171|64704
42496|LAS SALCHIS DEL KIKE JAV|RESTAURANTE|AV. DEL PARQUE SN Y ALONSO DE TORRES (c.c el bosque)|ADENTRO DE LA CIUDAD COMERCIAL EL BOSQUE PATIO DE COMIDAS|22486639|981414938|salchisdelkike.adm@gmail.com||109|64705
42497|LAS SALCHIS DEL KIKE JAV|RESTAURANTE|SALVADOR BRAVO ESQ S20 y JOSÉ MARÍA ALEMÁN|DIAGONAL AL PARQUE ECOLOGICO|2486639|981414938|salchisdelkike.adm@gmail.com||191|64706
42498|IDENTIDAD NATURAL|RESTAURANTE|VICENTE YáNEZ PINZóN N26-21 y COLÓN|A UNA CUADRA DEL HOSPITAL VACA ORTIZ|997486075|997486075|gopi.gita@identidadcrecimientointegral.com||125|64707
42499|MINDO SPORT ADVENTURE|OPERADOR TURÍSTICO|09 de octubre s/n Av. Quito|Frente al parque central de Mindo|997227071||dogoalejo003@hotmail.com||184|64708
